"uuid";"unique_person_id";"role";"sex"
"60b855f9-87f1-2ed9-f681-fbe947995059";26;"[2, 3]";"m"
"2f96ca14-b3d1-d999-b409-8d7072f29e04";26;"[1]";"m"
"b4662819-1e9e-5ce6-e88f-84af6b96f739";26;"[2, 3]";"m"
"75cda430-a2f1-38c4-954a-a590cf8f5e7d";26;"[2, 3]";"m"
"094c36f9-34ba-3e31-c38a-ea0eafdc224c";26;"[4]";"m"
"3b614e59-0575-0083-4713-138c14ab2119";26;"[4]";"m"
"61cb11fc-9f23-7363-75e7-31c5fd633c62";26;"[4]";"m"
"083e901c-fede-07c0-1121-1a2a8b92936f";26;"[4]";"m"
"3196ac0b-a5c8-ccbc-0e45-ec0bdb47f924";26;"[4]";"m"
"a1b3367b-17e2-434d-1775-cccb73d039f5";26;"[4]";"m"
"36fb7d4f-99a2-3ace-111a-44419384e815";26;"[4]";"m"
"5fdaab29-8fc7-cf68-ca2b-1165ca3edd5d";26;"[4]";"m"
"a0d42cbc-1fb1-cd48-34e0-e018c9418f3f";26;"[5]";"m"
"a0122693-9808-f574-1db0-17a6eb48afb4";26;"[5]";"m"
"89db57cb-ffe9-163c-68da-5e0dae6627da";26;"[6]";"m"
"3ad74853-7301-6c6f-acf2-baddcc731cd5";26;"[6]";"m"
"cfae2b7c-268e-5cde-5825-05ef83c80083";26;"[6]";"m"
"0624087b-ca4b-d4b5-6a9c-6994b255fde0";26;"[6]";"m"
"fe6855e1-04fc-f97b-f811-09b37cd24ff9";27;"[2, 3]";"v"
"6356b9dc-3db6-525e-cc9e-c3b2336aa36b";27;"[1]";"v"
"6334f454-c1c7-1006-7117-6cfbf24e73f6";27;"[2, 3]";"v"
"32159695-dacf-99e8-e7e3-a51468fbf80d";27;"[2, 3]";"v"
"92583f01-4459-c042-c1f5-c2b68635bce9";27;"[4]";"v"
"66e476a5-e797-b238-3c61-1589ea5f9483";27;"[4]";"v"
"393002bf-e643-04fc-bf5d-2b551ff6d521";27;"[4]";"v"
"aa57a4fa-1b4d-6f84-39c8-e432ba303eda";27;"[4]";"v"
"9cbc03d6-0f49-01a3-06fe-f65d22468a10";27;"[4]";"v"
"5fec0122-ab17-b8dd-9069-804341297ba8";27;"[4]";"v"
"4bbf9a31-dc00-546d-fc84-4cddda585c9d";27;"[4]";"v"
"ba323e55-e95f-f542-6ba2-6a7e7e85b57e";27;"[4]";"v"
"464451bc-efc0-e975-e761-5d6d1f1ad32a";27;"[5]";"v"
"2dc3361f-28f0-48af-9386-8e2e0956de3e";27;"[5]";"v"
"b76b5696-d8a0-d4f0-7599-b0de682ec732";27;"[6]";"v"
"36ba7cf8-3390-7c7c-55dd-ccd286d7b053";27;"[6]";"v"
"e18b344f-70f9-f688-3239-b73782f467a8";27;"[6]";"v"
"b39a7d35-73c3-9fcf-85b3-e680c7d7dfdc";27;"[6]";"v"
"1567c2a3-a22d-8134-106d-5f557b982ca6";28;"[2, 3]";"m"
"3719edc9-825a-06b3-f3e5-2dd418212bc9";28;"[1]";"m"
"2d2f1323-0e40-aac8-8817-7c2356f1618a";28;"[4]";"m"
"efa33a73-0730-12f5-fbf4-240f1a17a9b5";28;"[4]";"m"
"f5d7ea79-5621-8cce-14a7-a797a9bb27fd";28;"[4]";"m"
"630efcc5-899c-896a-aec0-92a451f7e7e7";28;"[5]";"m"
"22792b70-ed1c-651b-3fc0-a8e9496be85a";28;"[5]";"m"
"e10955e6-f714-b83f-89c4-8bef87f485b4";28;"[6]";"m"
"c1d7998a-c231-0805-2941-ea974a951f66";28;"[6]";"m"
"108538c9-4842-32ce-928b-a8ce3c2df0af";28;"[6]";"m"
"0f1c112b-bf64-f39f-e5f9-9adac3691d99";29;"[2, 3]";"v"
"c026ccf7-caa3-f530-91be-af587a6f8f81";29;"[1]";"v"
"d1daade7-bfc1-0dc4-bfd4-4c4329efe37a";29;"[4]";"v"
"075bf568-9504-ae2f-b1c5-cc0c1f8827b1";29;"[4]";"v"
"ea80167d-3c48-000f-c210-4b73bb8ee0f5";29;"[4]";"v"
"84f0bf40-b4e1-9003-a81a-3438e7e04635";29;"[5]";"v"
"a98b27f5-b4ac-b916-1d33-96b11516ef8d";29;"[5]";"v"
"58f9feea-9c04-a3d9-605e-e3b6b4ce272b";29;"[6]";"v"
"649a89b5-dcc3-10f3-a8ea-0c710084c11b";29;"[6]";"v"
"c08932ce-cdb8-ab24-bafd-3499a28c2d26";29;"[6]";"v"
